name,frame,angle,dilation,regions,pathCells,fill,segments,failure
turtle,square-78,75,1,7,1052,0.1729,69,""
turtle,square-78,75,2,7,636,0.1045,44,""
turtle,square-78,90,1,7,1468,0.2413,91,""
turtle,square-78,90,2,7,1000,0.1644,71,""
turtle,square-78,105,1,7,1060,0.1742,80,""
turtle,square-78,105,2,7,628,0.1032,53,""
turtle,square-78,120,1,7,956,0.1571,59,""
turtle,square-78,120,2,7,528,0.0868,36,""
turtle,square-78,135,1,7,1048,0.1723,65,""
turtle,square-78,135,2,7,624,0.1026,49,""
turtle,square-78,150,1,7,980,0.1611,56,""
turtle,square-78,150,2,7,512,0.0842,34,""
turtle,square-78,165,1,7,1052,0.1729,69,""
turtle,square-78,165,2,7,636,0.1045,46,""
turtle,square-60,0,1,7,728,0.2022,48,""
turtle,square-60,0,2,7,416,0.1156,29,""
turtle,square-60,15,1,7,508,0.1411,44,""
turtle,square-60,15,2,7,220,0.0611,16,""
turtle,square-60,30,1,7,436,0.1211,29,""
turtle,square-60,30,2,4,132,0.0367,7,""
turtle,square-60,45,1,7,512,0.1422,28,""
turtle,square-60,45,2,4,164,0.0456,10,""
turtle,square-60,60,1,7,464,0.1289,47,""
turtle,square-60,60,2,4,156,0.0433,10,""
turtle,square-60,75,1,7,504,0.1400,32,""
turtle,square-60,75,2,7,212,0.0589,17,""
turtle,square-60,90,1,7,728,0.2022,41,""
turtle,square-60,90,2,7,416,0.1156,28,""
turtle,square-60,105,1,7,508,0.1411,34,""
turtle,square-60,105,2,7,220,0.0611,17,""
turtle,square-60,120,1,7,436,0.1211,35,""
turtle,square-60,120,2,4,132,0.0367,7,""
turtle,square-60,135,1,7,512,0.1422,26,""
turtle,square-60,135,2,4,164,0.0456,10,""
turtle,square-60,150,1,7,464,0.1289,41,""
turtle,square-60,150,2,4,156,0.0433,14,""
turtle,square-60,165,1,7,504,0.1400,37,""
turtle,square-60,165,2,7,212,0.0589,17,""
turtle,portrait-72x120,0,1,7,1228,0.1421,75,""
turtle,portrait-72x120,0,2,7,648,0.0750,51,""
turtle,portrait-72x120,15,1,7,840,0.0972,57,""
turtle,portrait-72x120,15,2,7,460,0.0532,30,""
turtle,portrait-72x120,30,1,7,772,0.0894,61,""
turtle,portrait-72x120,30,2,7,412,0.0477,29,""
turtle,portrait-72x120,45,1,7,888,0.1028,54,""
turtle,portrait-72x120,45,2,7,464,0.0537,28,""
turtle,portrait-72x120,60,1,7,1080,0.1250,80,""
turtle,portrait-72x120,60,2,7,644,0.0745,49,""
turtle,portrait-72x120,75,1,7,1752,0.2028,128,""
turtle,portrait-72x120,75,2,7,1208,0.1398,86,""
turtle,portrait-72x120,90,1,7,3656,0.4231,239,""
turtle,portrait-72x120,90,2,7,3096,0.3583,215,""
turtle,portrait-72x120,105,1,7,1756,0.2032,110,""
turtle,portrait-72x120,105,2,7,1196,0.1384,70,""
turtle,portrait-72x120,120,1,7,1044,0.1208,67,""
turtle,portrait-72x120,120,2,7,640,0.0741,37,""
turtle,portrait-72x120,135,1,7,888,0.1028,61,""
turtle,portrait-72x120,135,2,7,464,0.0537,26,""
turtle,portrait-72x120,150,1,7,772,0.0894,54,""
turtle,portrait-72x120,150,2,7,412,0.0477,39,""
turtle,portrait-72x120,165,1,7,864,0.1000,55,""
turtle,portrait-72x120,165,2,7,464,0.0537,42,""
turtle,portrait-60x100,0,1,7,728,0.1213,48,""
turtle,portrait-60x100,0,2,7,416,0.0693,29,""
turtle,portrait-60x100,15,1,7,508,0.0847,44,""
turtle,portrait-60x100,15,2,7,220,0.0367,16,""
turtle,portrait-60x100,30,1,7,436,0.0727,29,""
turtle,portrait-60x100,30,2,4,132,0.0220,7,""
turtle,portrait-60x100,45,1,7,512,0.0853,28,""
turtle,portrait-60x100,45,2,4,164,0.0273,10,""
turtle,portrait-60x100,60,1,7,676,0.1127,53,""
turtle,portrait-60x100,60,2,7,336,0.0560,27,""
turtle,portrait-60x100,75,1,7,1108,0.1847,76,""
turtle,portrait-60x100,75,2,7,700,0.1167,43,""
turtle,portrait-60x100,90,1,7,2392,0.3987,143,""
turtle,portrait-60x100,90,2,7,1928,0.3213,149,""
turtle,portrait-60x100,105,1,7,1108,0.1847,72,""
turtle,portrait-60x100,105,2,7,672,0.1120,64,""
turtle,portrait-60x100,120,1,7,660,0.1100,45,""
turtle,portrait-60x100,120,2,7,288,0.0480,17,""
turtle,portrait-60x100,135,1,7,512,0.0853,26,""
turtle,portrait-60x100,135,2,4,164,0.0273,10,""
turtle,portrait-60x100,150,1,7,464,0.0773,41,""
turtle,portrait-60x100,150,2,4,156,0.0260,14,""
turtle,portrait-60x100,165,1,7,504,0.0840,37,""
turtle,portrait-60x100,165,2,7,212,0.0353,17,""
turtle,portrait-52x92,0,1,7,488,0.1020,44,""
turtle,portrait-52x92,0,2,2,64,0.0134,7,""
turtle,portrait-52x92,15,1,7,320,0.0669,19,""
turtle,portrait-52x92,15,2,2,52,0.0109,6,""
turtle,portrait-52x92,30,1,7,308,0.0644,21,""
turtle,portrait-52x92,30,2,0,0,0.0000,0,"repair: mask repair removed the entire region — the raw blob had no "
turtle,portrait-52x92,45,1,7,348,0.0727,26,""
turtle,portrait-52x92,45,2,1,20,0.0042,1,""
turtle,portrait-52x92,60,1,7,448,0.0936,30,""
turtle,portrait-52x92,60,2,4,136,0.0284,8,""
turtle,portrait-52x92,75,1,7,736,0.1538,49,""
turtle,portrait-52x92,75,2,7,408,0.0853,22,""
turtle,portrait-52x92,90,1,7,1844,0.3855,114,""
turtle,portrait-52x92,90,2,7,1276,0.2667,84,""
turtle,portrait-52x92,105,1,7,756,0.1580,72,""
turtle,portrait-52x92,105,2,7,444,0.0928,26,""
turtle,portrait-52x92,120,1,7,420,0.0878,24,""
turtle,portrait-52x92,120,2,4,104,0.0217,9,""
turtle,portrait-52x92,135,1,7,348,0.0727,29,""
turtle,portrait-52x92,135,2,1,20,0.0042,1,""
turtle,portrait-52x92,150,1,7,304,0.0635,20,""
turtle,portrait-52x92,150,2,0,0,0.0000,0,"repair: mask repair removed the entire region — the raw blob had no "
turtle,portrait-52x92,165,1,7,320,0.0669,23,""
turtle,portrait-52x92,165,2,2,40,0.0084,3,""
