cellIndex,seed,ok,error,gridSize,meanPieceLength,pieceLengthVariance,minPieceLength,bendProbability,minStraightRun,fillFraction,attempts,generationMs,segmentCount,coverage,meanSegmentLength,bendRate,dagDepth,meanFreeSetSize,minFreeSetSize,edgeCount,shortOfTarget,belowMinimum,wholeRunEscapes,shortStraightRuns
3,27,true,,60,6,8,2,0.35,2,0.45,1,32.06089999999995,225,1,7.413333333333333,0.3589435774309724,25,13.866666666666667,1,1131,6,0,0,1
3,28,true,,60,6,8,2,0.35,2,0.45,1,34.01743299999998,222,1,7.4774774774774775,0.3673100120627262,28,15.788288288288289,1,1139,13,0,0,0
3,29,true,,60,6,8,2,0.35,2,0.45,1,38.83150899999987,241,1,7.004149377593361,0.3564650059311981,19,19.38589211618257,1,1040,10,0,0,0
3,30,true,,60,6,8,2,0.35,2,0.45,1,34.33530700000006,223,1,7.479820627802691,0.343937575030012,29,12.147982062780269,1,1027,11,0,0,0
4,1,true,,80,6,8,2,0.35,2,0.45,1,77.0754199999999,392,1,7.663265306122449,0.3694203864090606,32,18.538265306122447,1,2209,21,0,0,0
4,2,true,,80,6,8,2,0.35,2,0.45,1,84.92199300000016,419,1,6.988066825775657,0.35440874914559123,29,19.13842482100239,1,2860,15,0,0,0
4,3,true,,80,6,8,2,0.35,2,0.45,1,71.77993000000015,385,1,7.615584415584416,0.35665529010238906,40,16.283116883116882,1,2429,11,0,0,0
4,4,true,,80,6,8,2,0.35,2,0.45,1,76.65360400000009,370,1,7.945945945945946,0.337644656228727,36,18.048648648648648,1,2141,14,0,0,0
4,5,true,,80,6,8,2,0.35,2,0.45,1,80.1286799999998,411,1,7.211678832116788,0.33929777177582715,39,17.40875912408759,1,2631,20,0,0,0
4,6,true,,80,6,8,2,0.35,2,0.45,1,101.90210699999989,404,1,7.346534653465347,0.3452461227242077,41,17.925742574257427,1,2466,11,0,0,0
4,7,true,,80,6,8,2,0.35,2,0.45,1,78.21468400000003,379,1,7.8311345646438,0.36345246122724206,26,20.720316622691293,1,2152,17,0,0,0
4,8,true,,80,6,8,2,0.35,2,0.45,1,80.5408379999999,383,1,7.676240208877284,0.3495575221238938,29,25.83028720626632,1,2055,24,0,0,0
4,9,true,,80,6,8,2,0.35,2,0.45,1,83.6822000000002,391,1,7.560102301790281,0.35680433310765064,35,18.41687979539642,1,2257,12,0,0,0
4,10,true,,80,6,8,2,0.35,2,0.45,1,91.5221489999999,390,1,7.630769230769231,0.35709482178883656,42,17.884615384615383,1,2520,15,0,0,0
4,11,true,,80,6,8,2,0.35,2,0.45,1,76.70997699999998,366,1,7.912568306010929,0.3479612992398065,32,18.049180327868854,1,2243,13,0,0,1
4,12,true,,80,6,8,2,0.35,2,0.45,1,74.90861200000018,377,1,7.724137931034483,0.3680412371134021,30,17.448275862068964,1,2305,19,0,0,0
4,13,true,,80,6,8,2,0.35,2,0.45,1,80.77265299999999,411,1,7.133819951338199,0.3699658703071672,35,19.53771289537713,2,2679,27,0,0,0
4,14,true,,80,6,8,2,0.35,2,0.45,1,73.37426600000026,376,1,7.76595744680851,0.3608636052090473,36,18.720744680851062,1,2258,19,0,0,0
4,15,true,,80,6,8,2,0.35,2,0.45,1,88.99033599999984,401,1,7.361596009975062,0.35559322033898305,29,19.394014962593516,1,2539,19,0,0,0
