cellIndex,seed,ok,error,gridSize,meanPieceLength,pieceLengthVariance,minPieceLength,bendProbability,minStraightRun,fillFraction,attempts,generationMs,segmentCount,coverage,meanSegmentLength,bendRate,dagDepth,meanFreeSetSize,minFreeSetSize,edgeCount,shortOfTarget,belowMinimum,wholeRunEscapes,shortStraightRuns
6,1,true,,40,6,8,2,0.9,2,0.45,1,13.506668999999874,100,1,7.4,0.3617886178861789,12,10.24,1,301,5,0,0,0
6,2,true,,40,6,8,2,0.9,2,0.45,1,9.588089999999966,82,1,8.975609756097562,0.391008174386921,10,10.731707317073171,1,219,8,0,0,0
6,3,true,,40,6,8,2,0.9,2,0.45,1,10.005511999999953,103,1,7.223300970873787,0.37331536388140163,14,8.932038834951456,1,360,6,0,0,0
6,4,true,,40,6,8,2,0.9,2,0.45,1,11.889529999999922,98,1,7.469387755102041,0.3917808219178082,17,8.622448979591837,1,373,2,0,0,0
6,5,true,,40,6,8,2,0.9,2,0.45,1,14.456074000000172,96,1,7.375,0.3640226628895184,11,13.479166666666666,2,269,4,0,0,0
6,6,true,,40,6,8,2,0.9,2,0.45,1,10.210203999999976,92,1,7.956521739130435,0.34383561643835614,16,7.217391304347826,1,294,2,0,0,0
6,7,true,,40,6,8,2,0.9,2,0.45,1,12.358889999999974,95,1,7.621052631578947,0.3601108033240997,12,10.526315789473685,2,290,4,0,0,0
6,8,true,,40,6,8,2,0.9,2,0.45,1,11.140673000000106,84,1,8.666666666666666,0.3953168044077135,10,10.892857142857142,3,222,3,0,0,0
6,9,true,,40,6,8,2,0.9,2,0.45,1,9.732404999999972,98,1,7.510204081632653,0.3923705722070845,12,9.724489795918368,2,306,5,0,0,0
6,10,true,,40,6,8,2,0.9,2,0.45,1,10.86593599999992,100,1,7.24,0.37950138504155123,10,13.29,1,253,11,0,0,0
6,11,true,,40,6,8,2,0.9,2,0.45,1,11.094547999999804,92,1,7.6521739130434785,0.3575498575498576,12,10.967391304347826,1,259,8,0,0,0
6,12,true,,40,6,8,2,0.9,2,0.45,1,10.362165999999888,87,1,8.275862068965518,0.3607242339832869,16,7.068965517241379,1,299,6,0,0,0
6,13,true,,40,6,8,2,0.9,2,0.45,1,15.578702999999905,95,1,7.4526315789473685,0.358356940509915,12,9.74736842105263,2,253,6,0,0,0
6,14,true,,40,6,8,2,0.9,2,0.45,1,9.874152999999978,95,1,7.705263157894737,0.37397260273972605,14,8.073684210526316,2,303,6,0,0,0
6,15,true,,40,6,8,2,0.9,2,0.45,1,15.963396000000103,117,1,6.3931623931623935,0.37131367292225204,17,11.495726495726496,1,362,5,0,0,0
